|                                                            dimensionalCodeFragment                                                            |      pattern       |
| org.apache.hadoop.hdfs.HAUtil.getConfForOtherNodes                                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.HAUtil.getProxiesForAllNameNodesInNameservice                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.HAUtil.isAtLeastOneActive                                                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.MiniDFSCluster.configureNameNodes                                                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.MiniDFSCluster.getAllBlockFiles                                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.MiniDFSCluster.getAllBlockMetadataFiles                                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.MiniDFSCluster.getAllBlockReports                                                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.MiniDFSCluster.getNNIndexes                                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.ParameterizedTestDFSStripedOutputStreamWithFailure.data                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.StripedFileTestUtil.checkData                                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.getListings                                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listDirsAndEmpty                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listDoesNotExist                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listLocatedStatus                                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listOneFile                                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listSamePaths                                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listSomeDoNotExist                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.TestBatchedListDirectories.listTooManyDirectories                                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.TestBlockStoragePolicy.testGetAllStoragePoliciesFromFs                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSClientRetries$FailNTimesAnswer.makeBadBlockList                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSClientRetries.namenodeRestartTest                                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSFinalize.checkResult                                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSOpsCountStatistics.testOpTypeSymbolsAreUnique                                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSRollback.checkResult                                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSShell.doFsStat                                                                                                  | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSShell.getMaterializedReplicas                                                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSStripedOutputStreamWithFailureBase.newLengths                                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.TestDFSStripedOutputStreamWithFailureBase.runTest                                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.TestDecommissionWithStriped.testDecommission2NodeWithBusyNode                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.TestDecommissionWithStriped.testDecommissionWithBusyNode                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.TestDecommissionWithStriped.testDecommissionWithMissingBlock                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.TestDecommissionWithStriped.testDecommissionWithURBlockForSameBlockGroup                                               | unbound-allocation |
| org.apache.hadoop.hdfs.TestDecommissionWithStriped.testFileChecksumAfterDecommission                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.TestDecommissionWithStriped.testRecoveryWithDecommission                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.TestDistributedFileSystem.testDFSClose                                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.TestDistributedFileSystem.testListFiles                                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.TestDistributedFileSystem.testLocatedFileStatusStorageIdsTypes                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.TestDistributedFileSystemWithECFile.testListECFilesSmallerThanOneCell                                                  | unbound-allocation |
| org.apache.hadoop.hdfs.TestFileCorruption.updateAllStorages                                                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.TestHDFSPolicyProvider.testPolicyProviderForServer                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.TestHdfsAdmin.testHdfsAdminStoragePolicies                                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.TestInjectionForSimulatedStorage.testInjection                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.TestLeaseRecoveryStriped.getIndexToStop                                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.TestLeaseRecoveryStriped.runTest                                                                                       | unbound-allocation |
| org.apache.hadoop.hdfs.TestLeaseRecoveryStriped.writePartialBlocks                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.TestMaintenanceState.checkFile                                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.TestMaintenanceState.testFileCloseAfterEnteringMaintenance                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.TestReconstructStripedFile.generateDeadDnIndices                                                                       | unbound-allocation |
| org.apache.hadoop.hdfs.TestReconstructStripedFile.testProcessErasureCodingTasksSubmitionShouldSucceed                                         | unbound-allocation |
| org.apache.hadoop.hdfs.TestReplication.testPendingReplicationRetry                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.TestSafeMode.testInitializeReplQueuesEarly                                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.TestSafeMode.testRbwBlocksNotConsideredUnderReplicated                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.TestSafeModeWithStripedFile.doTest                                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.TestStateAlignmentContextWithHA.submitAll                                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.TestStripedFileAppend.testAppendWithoutNewBlock                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.TestTrashWithSecureEncryptionZones.testTrashExpunge                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.addCachePool                                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.addErasureCodingPolicies                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.disableErasureCodingPolicy                                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.enableErasureCodingPolicy                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.getAllErasureCodingCodecs                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.getAllErasureCodingPolicies                                                                  | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.getECTopologyResultForPolicies                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.listCacheDirectives                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.listCachePools                                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.modifyCacheDirective                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.modifyCachePool                                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.removeCacheDirective                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.removeCachePool                                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.ViewDistributedFileSystem.removeErasureCodingPolicy                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.XAttrHelper.buildXAttrAsList                                                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.XAttrHelper.buildXAttrs                                                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.client.impl.SnapshotDiffReportGenerator.generateReport                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.client.impl.SnapshotDiffReportGenerator.generateReportList                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.testUniformStorageType                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.nfs.mount.RpcProgramMountd.handleInternal                                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.nfs.nfs3.DFSClientCache.closeAll                                                                                       | unbound-allocation |
| org.apache.hadoop.hdfs.protocol.BlockListAsLongs.getBlocksBuffers                                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.protocol.BlockStoragePolicy.chooseStorageTypes                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.addCachedLoc                                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.protocol.TestBlockListAsLongs.checkReport                                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.protocol.TestBlockListAsLongs.getBlockList                                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient.doSaslHandshake                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolTranslatorPB.getVolumeReport                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolTranslatorPB.listEncryptionZones                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolTranslatorPB.listOpenFiles                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolTranslatorPB.listReencryptionStatus                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelper.convert                                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelper.convertSlowDiskInfo                                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelper.convertSlowPeerInfo                                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convert                                                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertAddBlockFlags                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertBlockIndices                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertCipherOptionProtos                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertCipherOptions                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertCryptoProtocolVersions                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertDatanodeStorageReports                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertEditsResponse                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertHdfsFileStatus                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertLocatedBlock                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertLocatedBlockProto                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertLocatedBlocks                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertLocatedBlocks2                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertOpenFileTypes                                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertStorageReports                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.PBHelperClient.convertStorageTypes                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.TestPBHelper.testBlockECRecoveryCommand                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.protocolPB.TestPBHelper.testConvertRemoteEditLogManifest                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.MiniJournalCluster.getQuorumJournalURI                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.MiniQJMHACluster.initHAConf                                                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager.createLoggers                                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager.selectRpcInputStreams                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet.isValidRequestor                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.Journal.getEditLogManifest                                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.JournalNodeSyncer.getMissingLogList                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.deleteEditLogsFromRandomJN                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testMultipleJournalsMissingLogs                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testMultipleJournalsMultipleMissingLogs                                            | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testSyncAfterJNdowntime                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testSyncAfterJNdowntimeWithoutQJournalQueue                                        | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testSyncAfterJNformat                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testSyncForDiscontinuousMissingLogs                                                | unbound-allocation |
| org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync.testSyncForMultipleMissingLogs                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.Dispatcher$DDatanode.addBlockPinningFailures                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.Dispatcher.init                                                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.Dispatcher.isGoodBlockCandidateForPlacementPolicy                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.NameNodeConnector.newNameNodeConnectors                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.distributeBlocks                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.runBalancerCli                                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancerCliWithExcludeList                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancerCliWithExcludeListInAFile                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancerCliWithIncludeList                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancerCliWithIncludeListInAFile                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancerWithExcludeList                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testBalancerWithIncludeList                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testMinBlockSizeAndSourceNodes                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancer.testUnknownDatanode                                                                       | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancerWithHANameNodes.testBalancerWithObserver                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancerWithMultipleNameNodes.runTest                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancerWithMultipleNameNodes.unevenDistribution                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup.getBlocksOnRack                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.adjustSrcNodesAndIndices                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.chooseExcessRedundancyStriped                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.chooseSourceDatanodes                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.computeReconstructionWorkForBlocks                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.getBlockPlacementStatus                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.getDatanodeDescriptors                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.getValidLocations                                                                  | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManager.processReport                                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManagerTestUtil.getNumberOfDomains                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockManagerTestUtil.getNumberOfRacks                                                           | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicy.splitNodesWithRack                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyDefault.chooseReplicasToDelete                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyDefault.chooseTarget                                                        | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyRackFaultTolerant.verifyBlockPlacement                                      | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithNodeGroup.getNodeGroupsFromNode                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithNodeGroup.pickupReplicaSet                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithNodeGroup.verifyBlockPlacement                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithUpgradeDomain.getUpgradeDomainMap                                       | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithUpgradeDomain.getUpgradeDomains                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithUpgradeDomain.getUpgradeDomainsFromNodes                                | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyWithUpgradeDomain.pickupReplicaSet                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockStoragePolicySuite.getAllPolicies                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.BlockUnderConstructionFeature.getStaleReplicas                                                  | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.CacheReplicationMonitor.addNewPendingCached                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.CacheReplicationMonitor.chooseDatanodesForCaching                                               | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeAdminDefaultMonitor.check                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeDescriptor$BlockQueue.poll                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager.getBlockRecoveryCommand                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager.handleHeartbeat                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager.registerDatanode                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager.resolveNetworkLocation                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager.sortLocatedBlock                                                                | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeStats.add                                                                               | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.DatanodeStats.subtract                                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.ErasureCodingWork.chooseSource4SimpleReplication                                                | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.ErasureCodingWork.findLeavingServiceSources                                                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.HeartbeatManager.heartbeatCheck                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.LowRedundancyBlocks.chooseLowRedundancyBlocks                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.PendingDataNodeMessages.removeAllMessagesForDatanode                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.ProvidedStorageMap$ProvidedBlocksBuilder.newLocatedBlock                                        | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.ProvidedStorageMap$ProvidedDescriptor.chooseRandom                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager.getNodes                                                                       | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager.getStorages                                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager.scheduleSingleReplication                                                      | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager.testSafeModeIBRBeforeFirstFullBR                                               | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager.testUCBlockNotConsideredMissing                                                | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager.testUseDelHint                                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockPlacementPolicyDebugLoggingBuilder.testChooseRandomDynamicallyChangeLogger             | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockReportLease.createReports                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlockStatsMXBean.testStorageTypeStatsJMX                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks.getDnDescriptors                                                   | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager.HelperFunction                                                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager.testGetBlockLocationConsiderLoad                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager.testGetBlockLocationConsiderLoadWithNodesOfSameDistance                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager.testGetBlockLocationConsiderStorageType                                     | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager.testGetBlockLocationConsiderStorageTypeAndLoad                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager.testGetBlockLocations                                                       | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestRBWBlockInvalidation.testRWRInvalidation                                                    | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReconstructStripedBlocksWithRackAwareness.testReconstructForNotEnoughRacks                  | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testChooseExcessReplicaApartFromFavoredNodes                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testChooseFromFavoredNodesWhenPreferLocalSetToFalse                       | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testChooseReplicaToDelete                                                 | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testChooseTarget2                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testChooseTarget6                                                         | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testChooseTargetWithStaleNodes                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testIsMovable                                                             | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testRereplicate1                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testRereplicate2                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testRereplicate3                                                          | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicy.testUseDelHint                                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.checkTargetsOnDifferentNodeGroup                             | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.testChooseFavoredNodesNodeGroup                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.testChooseRemainingReplicasApartFromFavoredNodes             | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.testChooseReplicaToDelete                                    | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.testChooseTarget2                                            | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.testChooseTargetAsFavouredNodes                              | unbound-allocation |
| org.apache.hadoop.hdfs.server.blockmanagement.TestReplicationPolicyWithNodeGroup.testChooseTargetWithDependencies                             | unbound-allocation |
