|                                                    dimensionalCodeFragment                                                    |      pattern       |
| org.apache.cassandra.config.YamlConfigurationLoader.verifyReplacements                                                        | unbound-allocation |
| org.apache.cassandra.cql3.CQL3Type$Raw$RawTuple.prepare                                                                       | unbound-allocation |
| org.apache.cassandra.cql3.CQL3TypeLiteralTest.addNativeValue                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.CQL3TypeLiteralTest.generateCollectionValue                                                         | unbound-allocation |
| org.apache.cassandra.cql3.CQL3TypeLiteralTest.randomTupleType                                                                 | unbound-allocation |
| org.apache.cassandra.cql3.CQL3TypeLiteralTest.randomUserType                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.assertRowsIgnoringOrderInternal                                                           | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.buildCassandraStressArgs                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.buildCqlshArgs                                                                            | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.buildNodetoolArgs                                                                         | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.getRows                                                                                   | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.makeRowStrings                                                                            | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.reinitializeNetwork                                                                       | unbound-allocation |
| org.apache.cassandra.cql3.CQLTester.serializeTuples                                                                           | unbound-allocation |
| org.apache.cassandra.cql3.CachingBench.testSetup                                                                              | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.batchStatement                                                                           | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.createAggregateStatement                                                                 | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.createFunctionStatement                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.deleteSelection                                                                          | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.dropAggregateStatement                                                                   | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.dropFunctionStatement                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.fullMapLiteral                                                                           | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.functionArgs                                                                             | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.functionResource                                                                         | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.listLiteral                                                                              | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.mapLiteral                                                                               | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.normalInsertStatement                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.permissionOrAll                                                                          | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.selectionFunctionArgs                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.selectionList                                                                            | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.selectionMap                                                                             | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.selectionSet                                                                             | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.selectionTupleOrNestedSelector                                                           | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.selectors                                                                                | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.setLiteral                                                                               | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.singleColumnInValues                                                                     | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.tablePartitionKey                                                                        | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.tupleLiteral                                                                             | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.tupleOfIdentifiers                                                                       | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.tupleOfMarkersForTuples                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.tupleOfTupleLiterals                                                                     | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.tuple_type                                                                               | unbound-allocation |
| org.apache.cassandra.cql3.Cql_Parser.viewPartitionKey                                                                         | unbound-allocation |
| org.apache.cassandra.cql3.CustomNowInSecondsTest.testBatchMessage                                                             | unbound-allocation |
| org.apache.cassandra.cql3.GcCompactionBench.testGcCompaction                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.KeyCacheCqlTest.makeList                                                                            | unbound-allocation |
| org.apache.cassandra.cql3.Lists$DelayedValue.bind                                                                             | unbound-allocation |
| org.apache.cassandra.cql3.Lists$Literal.prepare                                                                               | unbound-allocation |
| org.apache.cassandra.cql3.Lists$Value.fromSerialized                                                                          | unbound-allocation |
| org.apache.cassandra.cql3.ListsTest.testPrepender_HugeList                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.ListsTest.testPrepender_SmallList                                                                   | unbound-allocation |
| org.apache.cassandra.cql3.ManyRowsTest.testLargeClustering                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.Maps$Value.get                                                                                      | unbound-allocation |
| org.apache.cassandra.cql3.MultiColumnRelation.receivers                                                                       | unbound-allocation |
| org.apache.cassandra.cql3.PstmtPersistenceTest.testCachedPreparedStatements                                                   | unbound-allocation |
| org.apache.cassandra.cql3.QueryEvents.notifyBatchFailure                                                                      | unbound-allocation |
| org.apache.cassandra.cql3.QueryProcessor.makeInternalOptionsWithNowInSec                                                      | unbound-allocation |
| org.apache.cassandra.cql3.Relation.toTerms                                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.ResultSet$PreparedMetadata$Codec.decode                                                             | unbound-allocation |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata$Codec.decode                                                               | unbound-allocation |
| org.apache.cassandra.cql3.SerializationMirrorTest.testManyClusterings                                                         | unbound-allocation |
| org.apache.cassandra.cql3.Sets$Literal.prepare                                                                                | unbound-allocation |
| org.apache.cassandra.cql3.SingleColumnRelation.toReceivers                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.TokenRelation.getColumnDefinitions                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.Tuples$INRaw.makeInReceiver                                                                         | unbound-allocation |
| org.apache.cassandra.cql3.Tuples$InValue.fromSerialized                                                                       | unbound-allocation |
| org.apache.cassandra.cql3.Tuples$Literal.getExactTypeIfKnown                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.Tuples$Literal.prepare                                                                              | unbound-allocation |
| org.apache.cassandra.cql3.Tuples$Raw.makeReceiver                                                                             | unbound-allocation |
| org.apache.cassandra.cql3.Tuples.getExactTupleTypeIfKnown                                                                     | unbound-allocation |
| org.apache.cassandra.cql3.UserTypes$Literal.prepare                                                                           | unbound-allocation |
| org.apache.cassandra.cql3.ViewComplexTest.testMVWithDifferentColumns                                                          | unbound-allocation |
| org.apache.cassandra.cql3.conditions.ColumnCondition$Raw.prepareTerms                                                         | unbound-allocation |
| org.apache.cassandra.cql3.conditions.ColumnCondition.filterUnsetValuesIfNeeded                                                | unbound-allocation |
| org.apache.cassandra.cql3.conditions.ColumnConditions$Builder.add                                                             | unbound-allocation |
| org.apache.cassandra.cql3.functions.AggregateFcts.all                                                                         | unbound-allocation |
| org.apache.cassandra.cql3.functions.BytesConversionFcts.all                                                                   | unbound-allocation |
| org.apache.cassandra.cql3.functions.CastFcts.all                                                                              | unbound-allocation |
| org.apache.cassandra.cql3.functions.FunctionCall$Raw.prepare                                                                  | unbound-allocation |
| org.apache.cassandra.cql3.functions.FunctionCall.bindAndGet                                                                   | unbound-allocation |
| org.apache.cassandra.cql3.functions.FunctionResolver.pickBestMatch                                                            | unbound-allocation |
| org.apache.cassandra.cql3.functions.OperationFcts.all                                                                         | unbound-allocation |
| org.apache.cassandra.cql3.functions.UDAggregate.create                                                                        | unbound-allocation |
| org.apache.cassandra.cql3.functions.UDFByteCodeVerifier.verify                                                                | unbound-allocation |
| org.apache.cassandra.cql3.functions.UDFunction.makeEmptyParametersNull                                                        | unbound-allocation |
| org.apache.cassandra.cql3.functions.types.DataTypeClassNameParser$Parser.getTypeParameters                                    | unbound-allocation |
| org.apache.cassandra.cql3.functions.types.DataTypeClassNameParser.parseOne                                                    | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictionsTest.newMultiEq                                            | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictionsTest.newMultiIN                                            | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictionsTest.newMultiSlice                                         | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictionsTest.newTableMetadata                                      | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictionsTest.toTerms                                               | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$INRestriction.addRowFilterTo                                    | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$InRestrictionWithValues.splitValues                             | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$SliceRestriction.appendBoundTo                                  | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.PartitionKeySingleRestrictionSet.toByteBuffers                                         | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.RestrictionSet.getRestrictions                                                         | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$ContainsRestriction.bindAndGet                                 | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$InRestrictionWithValues.getValues                              | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.nonPKRestrictedColumns                                           | unbound-allocation |
| org.apache.cassandra.cql3.restrictions.TokenFilter.filterWithRangeSet                                                         | unbound-allocation |
| org.apache.cassandra.cql3.selection.AbstractFunctionSelector$AbstractFunctionSelectorDeserializer.deserialize                 | unbound-allocation |
| org.apache.cassandra.cql3.selection.ListSelector.getOutput                                                                    | unbound-allocation |
| org.apache.cassandra.cql3.selection.MapSelector.getOutput                                                                     | unbound-allocation |
| org.apache.cassandra.cql3.selection.Selectable$WithFunction$Raw.prepare                                                       | unbound-allocation |
| org.apache.cassandra.cql3.selection.Selectable$WithList.newSelectorFactory                                                    | unbound-allocation |
| org.apache.cassandra.cql3.selection.Selectable$WithSet.newSelectorFactory                                                     | unbound-allocation |
| org.apache.cassandra.cql3.selection.Selection.filterOrderingColumns                                                           | unbound-allocation |
| org.apache.cassandra.cql3.selection.SelectionColumnMappingTest.columnDefinitions                                              | unbound-allocation |
| org.apache.cassandra.cql3.selection.SelectorFactories.newInstances                                                            | unbound-allocation |
| org.apache.cassandra.cql3.selection.SetSelector.getOutput                                                                     | unbound-allocation |
| org.apache.cassandra.cql3.statements.BatchStatement$Parsed.prepare                                                            | unbound-allocation |
| org.apache.cassandra.cql3.statements.BatchStatement.getMutations                                                              | unbound-allocation |
| org.apache.cassandra.cql3.statements.BatchStatement.verifyBatchSize                                                           | unbound-allocation |
| org.apache.cassandra.cql3.statements.BatchStatement.verifyBatchType                                                           | unbound-allocation |
| org.apache.cassandra.cql3.statements.BatchUpdatesCollector.toMutations                                                        | unbound-allocation |
| org.apache.cassandra.cql3.statements.ListPermissionsStatement.<clinit>                                                        | unbound-allocation |
| org.apache.cassandra.cql3.statements.ModificationStatement.buildCASSuccessMetadata                                            | unbound-allocation |
| org.apache.cassandra.cql3.statements.ModificationStatement.merge                                                              | unbound-allocation |
| org.apache.cassandra.cql3.statements.ModificationStatement.readRequiredLists                                                  | unbound-allocation |
| org.apache.cassandra.cql3.statements.SelectStatement$RawStatement.getOrderingComparator                                       | unbound-allocation |
| org.apache.cassandra.cql3.statements.SelectStatement.executeRawInternal                                                       | unbound-allocation |
| org.apache.cassandra.cql3.statements.SelectStatement.getSliceCommands                                                         | unbound-allocation |
| org.apache.cassandra.cql3.statements.SingleTableUpdatesCollector.toMutations                                                  | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.AlterTableStatement$DropCompactStorage.validateCanDropCompactStorage              | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.AlterTypeStatement$AddField.apply                                                 | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.CreateIndexStatement.apply                                                        | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.CreateTableStatement.builder                                                      | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.CreateTableStatement.fixupCompactTable                                            | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.CreateTypeStatement.apply                                                         | unbound-allocation |
| org.apache.cassandra.cql3.statements.schema.CreateViewStatement.apply                                                         | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.FrozenCollectionsTest.testToString                                              | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.JsonTest.testJsonThreadSafety                                                   | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.TupleTypeTest.toObjects                                                         | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.TupleTypeTest.typesAndRowsGen                                                   | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.UFAuthTest.testBatchStatement                                                   | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.UFIdentificationTest.testBatchStatement                                         | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.UFIdentificationTest.testBatchStatementWithConditions                           | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.UFTest.checkDelayedValuesCorrectlyIdentifyFunctionsInUse                        | unbound-allocation |
| org.apache.cassandra.cql3.validation.entities.UFTypesTest.testTypesWithAndWithoutNulls                                        | unbound-allocation |
| org.apache.cassandra.cql3.validation.operations.DeleteTest.testRandomDeletions                                                | unbound-allocation |
| org.apache.cassandra.cql3.validation.operations.SelectSingleColumnRelationTest.testLargeClusteringINValues                    | unbound-allocation |
| org.apache.cassandra.db.CassandraKeyspaceWriteHandler.addToCommitLog                                                          | unbound-allocation |
| org.apache.cassandra.db.CellSpecTest.data                                                                                     | unbound-allocation |
| org.apache.cassandra.db.CellTest.testUnmarshallableInMulticellCollection                                                      | unbound-allocation |
| org.apache.cassandra.db.CleanupTest.getMaxTimestampList                                                                       | unbound-allocation |
| org.apache.cassandra.db.CleanupTransientTest.getMaxTimestampList                                                              | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore$Flush.flushMemtable                                                                 | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.all                                                                                 | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.createSnapshot                                                                      | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.discardSSTables                                                                     | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.finishLocalSampling                                                                 | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.getDataPaths                                                                        | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.getOverlappingLiveSSTables                                                          | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.getSSTablesForKey                                                                   | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.localRangeSplits                                                                    | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.scrubDataDirectories                                                                | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.selectAndReference                                                                  | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.snapshotWithoutMemtable                                                             | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.toTokenRanges                                                                       | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStore.writeMemtableRanges                                                                 | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testGetColumnWithWrongBF                                                        | unbound-allocation |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testSnapshotWithoutFlushWithSecondaryIndexes                                    | unbound-allocation |
| org.apache.cassandra.db.ColumnsTest.names                                                                                     | unbound-allocation |
| org.apache.cassandra.db.ColumnsTest.randomHuge                                                                                | unbound-allocation |
| org.apache.cassandra.db.ColumnsTest.randomSmall                                                                               | unbound-allocation |
| org.apache.cassandra.db.ColumnsTest.select                                                                                    | unbound-allocation |
| org.apache.cassandra.db.ColumnsTest.shuffleAndGroup                                                                           | unbound-allocation |
| org.apache.cassandra.db.ColumnsTest.testContainsAllWithLargeNumberOfColumns                                                   | unbound-allocation |
| org.apache.cassandra.db.Directories$SSTableLister.listFiles                                                                   | unbound-allocation |
| org.apache.cassandra.db.Directories.getCFDirectories                                                                          | unbound-allocation |
| org.apache.cassandra.db.Directories.getKSChildDirectories                                                                     | unbound-allocation |
| org.apache.cassandra.db.Directories.getWriteableLocation                                                                      | unbound-allocation |
| org.apache.cassandra.db.Directories.getWriteableLocations                                                                     | unbound-allocation |
| org.apache.cassandra.db.Directories.listAllSnapshots                                                                          | unbound-allocation |
| org.apache.cassandra.db.Directories.listEphemeralSnapshots                                                                    | unbound-allocation |
| org.apache.cassandra.db.DirectoriesTest.createFakeSSTable                                                                     | unbound-allocation |
| org.apache.cassandra.db.DirectoriesTest.getWriteableDirectories                                                               | unbound-allocation |
| org.apache.cassandra.db.DirectoriesTest.testMaybeManifestLoading                                                              | unbound-allocation |
| org.apache.cassandra.db.DiskBoundaryManager.getDiskBoundaries                                                                 | unbound-allocation |
| org.apache.cassandra.db.ImportTest.testImportInvalidateCache                                                                  | unbound-allocation |
| org.apache.cassandra.db.KeyCacheTest.testKeyCacheLoadTwoTablesTime                                                            | unbound-allocation |
| org.apache.cassandra.db.Keyspace.flush                                                                                        | unbound-allocation |
| org.apache.cassandra.db.Keyspace.getIndexColumnFamilyStores                                                                   | unbound-allocation |
| org.apache.cassandra.db.Keyspace.getValidColumnFamilies                                                                       | unbound-allocation |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.addEachElementToAll                                              | unbound-allocation |
| org.apache.cassandra.db.Mutation.merge                                                                                        | unbound-allocation |
| org.apache.cassandra.db.Mutation.toString                                                                                     | unbound-allocation |
| org.apache.cassandra.db.ReadCommandTest.performReadAndVerifyRepairedInfo                                                      | unbound-allocation |
| org.apache.cassandra.db.ReadCommandTest.testCountDeletedRows                                                                  | unbound-allocation |
| org.apache.cassandra.db.ReadCommandTest.testCountWithNoDeletedRow                                                             | unbound-allocation |
| org.apache.cassandra.db.ReadCommandTest.testRepairedDataTracking                                                              | unbound-allocation |
| org.apache.cassandra.db.ReadCommandTest.testSinglePartitionGroupMerge                                                         | unbound-allocation |
| org.apache.cassandra.db.RowIndexEntryTest$Pre_C_11206_RowIndexEntry$Serializer.deserialize                                    | unbound-allocation |
| org.apache.cassandra.db.RowIndexEntryTest.testIndexFor                                                                        | unbound-allocation |
| org.apache.cassandra.db.SSTableImporter.getSSTableListers                                                                     | unbound-allocation |
| org.apache.cassandra.db.SSTableImporter.importNewSSTables                                                                     | unbound-allocation |
| org.apache.cassandra.db.ScrubTest.testScrubOutOfOrder                                                                         | unbound-allocation |
| org.apache.cassandra.db.SecondaryIndexTest.testLargeScan                                                                      | unbound-allocation |
| org.apache.cassandra.db.SerializationHeader$Serializer.deserialize                                                            | unbound-allocation |
| org.apache.cassandra.db.SinglePartitionReadCommand$Group.create                                                               | unbound-allocation |
| org.apache.cassandra.db.SinglePartitionReadQuery$Group.executeLocally                                                         | unbound-allocation |
| org.apache.cassandra.db.Slices$ArrayBackedSlices.toCQLString                                                                  | unbound-allocation |
| org.apache.cassandra.db.Slices$Builder.normalize                                                                              | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.deserializeTokens                                                                      | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.forceBlockingFlush                                                                     | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.getTopPartitions                                                                       | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.getTransferredRanges                                                                   | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.saveTopPartitions                                                                      | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.tokensAsSet                                                                            | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspace.updateTransferredRanges                                                                | unbound-allocation |
| org.apache.cassandra.db.SystemKeyspaceTest.getSystemSnapshotFiles                                                             | unbound-allocation |
| org.apache.cassandra.db.TopPartitionTrackerTest.randomTest                                                                    | unbound-allocation |
| org.apache.cassandra.db.TopPartitionTrackerTest.rangesFor                                                                     | unbound-allocation |
| org.apache.cassandra.db.TopPartitionTrackerTest.testRanges                                                                    | unbound-allocation |
| org.apache.cassandra.db.VerifyTest.testRangeOwnHelper                                                                         | unbound-allocation |
| org.apache.cassandra.db.VerifyTest.testRangeOwnHelperBadToken                                                                 | unbound-allocation |
| org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager.maybeFlushToReclaim                                         | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLog.getActiveSegmentNames                                                             | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogCQLTest.testSwitchMemtable                                                         | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogReader.filterCommitLogFiles                                                        | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogReplayer.blockForWrites                                                            | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogReplayer.persistedIntervals                                                        | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogSegment.getDirtyTableIds                                                           | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogSegmentManagerCDCTest.parseCDCIndexData                                            | unbound-allocation |
| org.apache.cassandra.db.commitlog.CommitLogTest.testExceedRecordLimitWithMultiplePartitions                                   | unbound-allocation |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.filterSuspectSSTables                                           | unbound-allocation |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.worthDroppingTombstones                                         | unbound-allocation |
| org.apache.cassandra.db.compaction.ActiveCompactions.getCompactionsForSSTable                                                 | unbound-allocation |
| org.apache.cassandra.db.compaction.AntiCompactionBytemanTest.testRedundantTransitions                                         | unbound-allocation |
| org.apache.cassandra.db.compaction.AntiCompactionTest.testSSTablesToInclude                                                   | unbound-allocation |
| org.apache.cassandra.db.compaction.AntiCompactionTest.testSSTablesToInclude2                                                  | unbound-allocation |
| org.apache.cassandra.db.compaction.AntiCompactionTest.testSSTablesToInclude4                                                  | unbound-allocation |
| org.apache.cassandra.db.compaction.AntiCompactionTest.testSSTablesToNotInclude                                                | unbound-allocation |
| org.apache.cassandra.db.compaction.AntiCompactionTest.testSSTablesToNotInclude2                                               | unbound-allocation |
| org.apache.cassandra.db.compaction.CancelCompactionsTest.createSSTables                                                       | unbound-allocation |
| org.apache.cassandra.db.compaction.CancelCompactionsTest.multipleCompactionsCancelTest                                        | unbound-allocation |
| org.apache.cassandra.db.compaction.CancelCompactionsTest.test2iCancellation                                                   | unbound-allocation |
| org.apache.cassandra.db.compaction.CancelCompactionsTest.testAnticompaction                                                   | unbound-allocation |
| org.apache.cassandra.db.compaction.CancelCompactionsTest.testSubrangeCompaction                                               | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionAllocationTest.afterClass                                                        | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionAllocationTest.testMediumPartitions                                              | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionAllocationTest.testTinyPartitions                                                | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionAllocationTest.testWidePartitions                                                | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionController.getFullyExpiredSSTables                                               | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionIterator$GarbageSkipper.applyToPartition                                         | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionIteratorTest.testRandom                                                          | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionManager.findSSTablesToAnticompact                                                | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionManager.forceUserDefinedCompaction                                               | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionManager.getCompactionSummary                                                     | unbound-allocation |
| org.apache.cassandra.db.compaction.CompactionManager.getCompactions                                                           | unbound-allocation |
